,Decode time
0,0.059627998853102326
1,0.0018772021867334843
2,0.0016632680781185627
3,0.0016542840749025345
4,0.0016369607765227556
5,0.0016418080776929855
6,0.0016273010987788439
7,0.0016378338914364576
8,0.0016275939997285604
9,0.0016338450368493795
10,0.0016284831799566746
11,0.0016281218267977238
12,0.001638134941458702
13,0.001625983975827694
14,0.0016401899047195911
15,0.0016262878198176622
16,0.001634028973057866
17,0.0016330850776284933
18,0.0016261620912700891
19,0.0016373300459235907
20,0.0016271898057311773
21,0.0016337120905518532
22,0.0016260070260614157
23,0.0016285949386656284
24,0.0016326138284057379
25,0.0016307199839502573
26,0.0016344028990715742
27,0.001624884083867073
28,0.0016267711762338877
29,0.0016257241368293762
30,0.001622749026864767
31,0.0017699268646538258
32,0.001623593969270587
33,0.001686758128926158
34,0.0016517809126526117
35,0.0016655160579830408
36,0.0016980720683932304
37,0.0016459859907627106
38,0.0017169839702546597
39,0.0016255457885563374
40,0.0016894929576665163
41,0.0016475440934300423
42,0.0016711698845028877
43,0.0016616531647741795
44,0.0016192938201129436
45,0.001709837932139635
46,0.0016327821649610996
47,0.0016941940411925316
48,0.001631374005228281
49,0.0016669929027557373
50,0.0016647269949316978
51,0.0016234980430454016
52,0.001749143935739994
53,0.0017300930339843035
54,0.0017048339359462261
55,0.0017022760584950447
56,0.0017421559896320105
57,0.001723448047414422
58,0.0017170119099318981
59,0.0016771780792623758
60,0.0016277071554213762
61,0.0017115261871367693
62,0.0017655650153756142
63,0.0016965609975159168
64,0.05954514886252582
65,0.0017734658904373646
66,0.0018440189305692911
67,0.0015722298994660378
68,0.0015675851609557867
69,0.0015560321044176817
70,0.0015529049560427666
71,0.0015438338741660118
72,0.0015414920635521412
73,0.0015507701318711042
74,0.0015415060333907604
75,0.0015480401925742626
76,0.0015418620314449072
77,0.001539974007755518
78,0.0015479859430342913
79,0.0015389740001410246
80,0.001550405053421855
81,0.0015404107980430126
82,0.0015384189318865538
83,0.0015481109730899334
84,0.0015368659514933825
85,0.0015489400830119848
86,0.0015385758597403765
87,0.0015387660823762417
88,0.0015485042240470648
89,0.0015403099823743105
90,0.0015419579576700926
91,0.001535771880298853
92,0.0015332710463553667
93,0.0015434788074344397
94,0.0015346049331128597
95,0.0015439679846167564
96,0.0016258391551673412
97,0.0015366871375590563
98,0.0015417300164699554
99,0.0015367260202765465
100,0.0015404378063976765
101,0.0015344861894845963
102,0.0015326770953834057
103,0.001545473001897335
104,0.0015346580184996128
105,0.0015439370181411505
106,0.001533819129690528
107,0.0015338880475610495
108,0.0015457367990165949
109,0.0015340989921241999
110,0.0015418680850416422
111,0.0015351190231740475
112,0.001532508060336113
113,0.0015415351372212172
114,0.001533303875476122
115,0.0015415730886161327
116,0.0015330978203564882
117,0.0015335981734097004
118,0.001538143027573824
119,0.0015348570886999369
120,0.0015401060227304697
121,0.0015343108680099249
122,0.001533245900645852
123,0.0015415761154145002
124,0.001533412840217352
125,0.0015424629673361778
126,0.001531862886622548
127,0.0015330039896070957
128,0.05951514490880072
129,0.0017563779838383198
130,0.001670104917138815
131,0.0015535550191998482
132,0.0015493719838559628
133,0.001646044896915555
134,0.0015378980897367
135,0.001529024913907051
136,0.0016351649537682533
137,0.0015362780541181564
138,0.0015285760164260864
139,0.0016465499065816402
140,0.0015315120108425617
141,0.0015251189470291138
142,0.0016489210538566113
143,0.0015281988307833672
144,0.0015358550008386374
145,0.0016365458723157644
146,0.0015297920908778906
147,0.0015347760636359453
148,0.001640636008232832
149,0.0015359190292656422
150,0.0015299699734896421
151,0.0016374699771404266
